id, sequence_id,probability_of_presequence, prediction,cleavage_site, net_charge, position_tom_20_motif, position_amphypathic_alpha_helix, BHHPPP, BPHBHH, HBHHBb, HBHHbB, HHBHHB, HHBPHB, HHBPHH, HHBPHP, HHHBBH, HHHBPH, HHHHBB, HHPBHH, HPBHHP, PHHBPH,unnamed
742, NP_001026847 GeneID:53917 RAB24,0.012, No mitochondrial presequence, 27(MPP),0.074," 24-28,46-50,73-77", 21-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
743, NP_001258757 GeneID:27166 PRELID1,0.233, No mitochondrial presequence, 55(MPP),0.055," 1-5,62-66,66-70", 15-24-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
743, NP_001258757 GeneID:27166 PRELID1,0.233, No mitochondrial presequence, 56(Icp55*),0.055," 1-5,62-66,66-70", 15-24-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
744, NP_570137 GeneID:53917 RAB24,0.012, No mitochondrial presequence, 27(MPP),0.074," 24-28,46-50,73-77", 21-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
745, NP_001158313 GeneID:57128 LYRM4,0.789, Possessing mitochondrial presequence, 30(MPP),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
745, NP_001158313 GeneID:57128 LYRM4,0.789, Possessing mitochondrial presequence, 31(Icp55*),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
746, NP_004323 GeneID:670 BPHL,0.648, Possessing mitochondrial presequence, 15(MPP),0.2, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
747, NP_001158312 GeneID:57128 LYRM4,0.755, Possessing mitochondrial presequence, 30(MPP),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
747, NP_001158312 GeneID:57128 LYRM4,0.755, Possessing mitochondrial presequence, 31(Icp55*),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
748, NP_065141 GeneID:57128 LYRM4,0.843, Possessing mitochondrial presequence, 30(MPP),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
748, NP_065141 GeneID:57128 LYRM4,0.843, Possessing mitochondrial presequence, 31(Icp55*),0.167, 12-16, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
749, NP_006558 GeneID:10667 FARS2,0.915, Possessing mitochondrial presequence, 9(MPP),0.222, , 2-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
750, NP_001071 GeneID:7915 ALDH5A1,0.974, Possessing mitochondrial presequence, 46(MPP),0.152, 48-52, 10-19-high, -, -, -, -, -, -, -, -, -, 5-10, -, -, -, -, 
750, NP_001071 GeneID:7915 ALDH5A1,0.974, Possessing mitochondrial presequence, 47(Icp55*),0.152, 48-52, 10-19-high, -, -, -, -, -, -, -, -, -, 5-10, -, -, -, -, 
751, NP_733936 GeneID:7915 ALDH5A1,0.974, Possessing mitochondrial presequence, 46(MPP),0.152, 48-52, 10-19-high, -, -, -, -, -, -, -, -, -, 5-10, -, -, -, -, 
751, NP_733936 GeneID:7915 ALDH5A1,0.974, Possessing mitochondrial presequence, 47(Icp55*),0.152, 48-52, 10-19-high, -, -, -, -, -, -, -, -, -, 5-10, -, -, -, -, 
752, NP_001180272 GeneID:55168 MRPS18A,0.939, Possessing mitochondrial presequence, 34(MPP),0.147," 3-7,11-15", 7-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
753, NP_060605 GeneID:55168 MRPS18A,0.946, Possessing mitochondrial presequence, 34(MPP),0.147," 3-7,11-15", 7-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
754, NP_000246 GeneID:4594 MUT,0.996, Possessing mitochondrial presequence, 32(MPP),0.156, , 11-21-low, -, -, -, -, -, 15-20, -, -, -, -, -, -, -, -, 
755, NP_036255 GeneID:25821 MTO1,0.524, Possessing mitochondrial presequence, 25(MPP),0.16, 7-11, 3-12-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
756, NP_001116698 GeneID:25821 MTO1,0.517, Possessing mitochondrial presequence, 25(MPP),0.16, 7-11, 3-12-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
757, NP_598400 GeneID:25821 MTO1,0.52, Possessing mitochondrial presequence, 25(MPP),0.16, 7-11, 3-12-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
758, NP_000047 GeneID:594 BCKDHB,0.996, Possessing mitochondrial presequence, 34(MPP),0.118, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
759, NP_898871 GeneID:594 BCKDHB,0.996, Possessing mitochondrial presequence, 34(MPP),0.118, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
760, NP_002386 GeneID:4199 ME1,0.015, No mitochondrial presequence, 10(MPP),0.1," 55-59,69-73,86-90,94-98", 17-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
761, NP_036292 GeneID:26235 FBXL4,0.598, Possessing mitochondrial presequence, 22(MPP),0.136, , 6-15-low, -, -, -, -, -, -, -, -, -, -, 16-21, -, -, -, 
762, NP_001265645 GeneID:26235 FBXL4,0.598, Possessing mitochondrial presequence, 22(MPP),0.136, , 6-15-low, -, -, -, -, -, -, -, -, -, -, 16-21, -, -, -, 
763, NP_060762 GeneID:55278 QRSL1,0.464, Possessing mitochondrial presequence, 59(MPP),0.051, 24-28, 2-13-high, -, -, -, -, -, -, -, -, -, -, -, 23-28, 24-29, -, 
764, NP_065114 GeneID:57107 PDSS2,0.547, Possessing mitochondrial presequence, 40(MPP),0.1," 10-14,56-60,84-88", 3-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
765, NP_660358 GeneID:246269 LACE1,0.689, Possessing mitochondrial presequence, 13(MPP),0.077," 44-48,65-69", 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
765, NP_660358 GeneID:246269 LACE1,0.689, Possessing mitochondrial presequence, 14(Icp55*),0.077," 44-48,65-69", 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
766, NP_001026882 GeneID:60487 TRMT11,0.063, No mitochondrial presequence, 67(MPP),0.015," 7-11,95-99", 2-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
767, NP_001099015 GeneID:55862 ECHDC1,0.004, No mitochondrial presequence, 25(MPP),-0.04," 6-10,49-53", 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
768, NP_001099014 GeneID:55862 ECHDC1,0.008, No mitochondrial presequence, 25(MPP),-0.04," 6-10,59-63", 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
769, NP_060949 GeneID:55862 ECHDC1,0.605, Possessing mitochondrial presequence, 69(MPP),0.029, 81-85, 1-10-high, -, -, -, -, -, -, 1-6, 5-10, -, -, -, -, -, 4-9, 
770, NP_001002030 GeneID:55862 ECHDC1,0.669, Possessing mitochondrial presequence, 69(MPP),0.029, 81-85, 1-10-high, -, -, -, -, -, -, 1-6, 5-10, -, -, -, -, -, 4-9, 
771, NP_001229696 GeneID:25902 MTHFD1L,0.996, Possessing mitochondrial presequence, 31(MPP),0.258, , 8-17-high, -, -, -, -, -, 8-13, -, -, -, 7-12, -, -, -, -, 
772, NP_056255 GeneID:25902 MTHFD1L,0.996, Possessing mitochondrial presequence, 31(MPP),0.258, , 8-17-high, -, -, -, -, -, 8-13, -, -, -, 7-12, -, -, -, -, 
773, NP_001229697 GeneID:25902 MTHFD1L,0, No mitochondrial presequence, 11(MPP),0.364, 60-64, 11-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
774, NP_057104 GeneID:51106 TFB1M,0.12, No mitochondrial presequence, 27(MPP),0.148, 21-25, 17-26-high, -, -, -, -, 21-26, -, -, -, -, -, -, -, -, -, 
775, NP_996667 GeneID:10455 ECI2,0.112, No mitochondrial presequence, 34(MPP),0.118, 7-11, 3-12-high, -, -, -, -, 7-12, -, -, -, -, -, -, -, -, -, 
776, NP_001159482 GeneID:10455 ECI2,0.046, No mitochondrial presequence, 79(MPP),0.076, , 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
777, NP_006108 GeneID:10455 ECI2,0.046, No mitochondrial presequence, 79(MPP),0.076, , 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
778, NP_057546 GeneID:51522 TMEM14C,0.003, No mitochondrial presequence, 80(MPP),0.013, , 11-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
779, NP_001158730 GeneID:51522 TMEM14C,0.003, No mitochondrial presequence, 80(MPP),0.013, , 11-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
780, NP_001229756 GeneID:23408 SIRT5,0.014, No mitochondrial presequence, 26(MPP),0.115, , 19-28-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
781, NP_001180196 GeneID:23408 SIRT5,0.736, Possessing mitochondrial presequence, 36(MPP),0.167," 30-34,43-47,50-54", 10-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
782, NP_112534 GeneID:23408 SIRT5,0.73, Possessing mitochondrial presequence, 36(MPP),0.167," 30-34,43-47,50-54", 10-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
783, NP_036373 GeneID:23408 SIRT5,0.725, Possessing mitochondrial presequence, 36(MPP),0.167," 30-34,43-47,50-54", 10-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
784, NP_001026883 GeneID:63933 MCUR1,0.065, No mitochondrial presequence, 41(MPP),0.122, 38-42, 5-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
784, NP_001026883 GeneID:63933 MCUR1,0.065, No mitochondrial presequence, 42(Icp55*),0.122, 38-42, 5-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
785, NP_001273194 GeneID:57380 MRS2,0.149, No mitochondrial presequence, 21(MPP),0.19, 11-15, 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
786, NP_065713 GeneID:57380 MRS2,0.146, No mitochondrial presequence, 21(MPP),0.19, 11-15, 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
787, NP_001273195 GeneID:57380 MRS2,0.141, No mitochondrial presequence, 21(MPP),0.19," 11-15,89-93", 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
788, NP_001273193 GeneID:57380 MRS2,0.144, No mitochondrial presequence, 21(MPP),0.19, 11-15, 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
789, NP_001153566 GeneID:55856 ACOT13,0, No mitochondrial presequence, 55(MPP),-0.018, , 8-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
790, NP_060943 GeneID:55856 ACOT13,0.027, No mitochondrial presequence, 78(MPP),0.013," 11-15,21-25", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
791, NP_054765 GeneID:28973 MRPS18B,0.908, Possessing mitochondrial presequence, 21(MPP),0.143, , 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
792, NP_001154848 GeneID:221545 C6orf136,0.494, Possessing mitochondrial presequence, 23(MPP),0.217," 15-19,48-52", 10-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
793, NP_659466 GeneID:221545 C6orf136,0.355, No mitochondrial presequence, 68(MPP),0.088," 15-19,25-29,65-69", 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
793, NP_659466 GeneID:221545 C6orf136,0.355, No mitochondrial presequence, 69(Icp55*),0.088," 15-19,25-29,65-69", 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
794, NP_001103408 GeneID:221545 C6orf136,0.391, Possessing mitochondrial presequence, 65(MPP),0.092, 15-19, 10-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
795, NP_065175 GeneID:57176 VARS2,0.387, Possessing mitochondrial presequence, 25(MPP),0.16, , 5-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
796, NP_001161206 GeneID:57176 VARS2,0.042, No mitochondrial presequence, 48(MPP),0.083, , 20-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
797, NP_001161205 GeneID:57176 VARS2,0.003, No mitochondrial presequence, 29(MPP),0, 14-18, 14-26-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
798, NP_055049 GeneID:7923 HSD17B8,0.935, Possessing mitochondrial presequence, 31(MPP),0.129," 23-27,43-47,81-85", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
799, NP_072045 GeneID:6222 RPS18,0.209, No mitochondrial presequence, 40(MPP),0.15," 9-13,12-16,40-44,64-68", 5-14-high, 14-19, -, -, -, -, -, -, -, -, -, -, -, -, -, 
800, NP_001179 GeneID:578 BAK1,0, No mitochondrial presequence, 37(MPP),-0.135, , 19-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
801, NP_115716 GeneID:84300 UQCC2,0.013, No mitochondrial presequence, 63(MPP),0," 6-10,9-13", 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
802, NP_009035 GeneID:4736 RPL10A,0.006, No mitochondrial presequence, 55(MPP),0.109, , 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
803, NP_001258570 GeneID:23787 MTCH1,0.03, No mitochondrial presequence, 56(MPP),0.054, , 8-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
804, NP_055156 GeneID:23787 MTCH1,0.031, No mitochondrial presequence, 56(MPP),0.054, , 8-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
805, NP_005934 GeneID:4337 MOCS1,0.5, Possessing mitochondrial presequence, 48(MPP),0.125, , 1-10-low, -, -, -, -, -, 1-6, -, -, -, -, -, -, -, -, 
806, NP_001068566 GeneID:4337 MOCS1,1, Possessing mitochondrial presequence, 38(MPP),0.158," 6-10,10-14", 6-15-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
807, NP_001127965 GeneID:100188893 TOMM6,0, No mitochondrial presequence, 34(MPP),-0.059, 31-35, 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
808, NP_060611 GeneID:55173 MRPS10,0.982, Possessing mitochondrial presequence, 13(MPP),0.231, 11-15, 12-21-high, -, -, -, -, -, -, 2-7, -, 9-14, 1-6, -, -, -, -, 
809, NP_057034 GeneID:51069 MRPL2,0.323, No mitochondrial presequence, 52(MPP),0.058, 6-10, 4-13-high, -, -, -, -, -, -, -, 9-14, -, -, -, 5-10, -, -, 
810, NP_115487 GeneID:64928 MRPL14,0.38, No mitochondrial presequence, 17(MPP),0.059," 14-18,54-58,57-61,87-91", 3-12-low, 21-26, -, -, -, -, -, -, -, -, -, -, 13-18, 14-19, -, 
810, NP_115487 GeneID:64928 MRPL14,0.38, No mitochondrial presequence, 18(Icp55*),0.059," 14-18,54-58,57-61,87-91", 3-12-low, 21-26, -, -, -, -, -, -, -, -, -, -, 13-18, 14-19, -, 
811, NP_065796 GeneID:57505 AARS2,1, Possessing mitochondrial presequence, 24(MPP),0.292," 12-16,41-45", 9-18-high, -, -, -, -, -, -, -, -, 7-12, -, 6-11, -, -, -, 
811, NP_065796 GeneID:57505 AARS2,1, Possessing mitochondrial presequence, 25(Icp55*),0.292," 12-16,41-45", 9-18-high, -, -, -, -, -, -, -, -, 7-12, -, 6-11, -, -, -, 
812, NP_001190981 GeneID:9481 SLC25A27,0.012, No mitochondrial presequence, 10(MPP),-0.3," 20-24,84-88,96-100", 13-22-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
813, NP_004268 GeneID:9481 SLC25A27,0.012, No mitochondrial presequence, 10(MPP),-0.3," 20-24,84-88,96-100", 13-22-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
814, NP_001190980 GeneID:9481 SLC25A27,0.013, No mitochondrial presequence, 10(MPP),-0.3," 20-24,84-88,96-100", 13-22-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
815, NP_660310 GeneID:135154 C6orf57,0.238, No mitochondrial presequence, 20(MPP),0.1, 17-21, 16-25-low, -, -, -, -, 17-22, -, -, -, -, 25-30, -, -, -, -, 
816, NP_001856 GeneID:1347 COX7A2,0.009, No mitochondrial presequence, 47(MPP),0.043, , 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
817, NP_699193 GeneID:167681 PRSS35,0.016, No mitochondrial presequence, 42(MPP),-0.048, 34-38, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
817, NP_699193 GeneID:167681 PRSS35,0.016, No mitochondrial presequence, 50(Oct1),-0.048, 34-38, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
818, NP_001163894 GeneID:167681 PRSS35,0.016, No mitochondrial presequence, 42(MPP),-0.048, 34-38, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
818, NP_001163894 GeneID:167681 PRSS35,0.016, No mitochondrial presequence, 50(Oct1),-0.048, 34-38, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
819, NP_064716 GeneID:57038 RARS2,0.306, No mitochondrial presequence, 16(MPP),0.188," 5-9,13-17,65-69", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, 13-18, -, 
820, NP_065199 GeneID:57226 LYRM2,0.91, Possessing mitochondrial presequence, 29(MPP),0.207, 26-30, 20-30-high, -, -, -, -, -, -, -, -, 24-29, -, 23-28, -, -, -, 
821, NP_054884 GeneID:29078 NDUFAF4,0.085, No mitochondrial presequence, 33(MPP),0.121, , 14-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
822, NP_059117 GeneID:51805 COQ3,0.698, Possessing mitochondrial presequence, 30(MPP),0.167," 14-18,81-85", 14-24-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
823, NP_001182060 GeneID:100130890 TSTD3,0, No mitochondrial presequence, 82(MPP),-0.037, , 21-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
824, NP_116119 GeneID:84816 RTN4IP1,0.762, Possessing mitochondrial presequence, 32(MPP),0.219, , 20-29-low, -, -, -, -, -, -, 3-8, -, -, -, -, -, -, -, 
824, NP_116119 GeneID:84816 RTN4IP1,0.762, Possessing mitochondrial presequence, 40(Oct1),0.219, , 20-29-low, -, -, -, -, -, -, 3-8, -, -, -, -, -, -, -, 
825, NP_001135940 GeneID:51250 C6orf203,0.148, No mitochondrial presequence, 84(MPP),0.107, 39-43, 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
826, NP_001135942 GeneID:51250 C6orf203,0.205, No mitochondrial presequence, 89(MPP),0.101, 44-48, 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
827, NP_057571 GeneID:51250 C6orf203,0.148, No mitochondrial presequence, 84(MPP),0.107, 39-43, 7-16-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
828, NP_612638 GeneID:135114 HINT3,0, No mitochondrial presequence, 9(MPP),-0.111, 50-54, 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
829, NP_001132982 GeneID:55862 ECHDC1,0.379, No mitochondrial presequence, 75(MPP),0.027, 87-91, 5-14-high, -, -, -, -, -, -, 7-12, 11-16, -, -, -, -, -, 10-15, 
830, NP_006825 GeneID:10981 RAB32,0, No mitochondrial presequence, 45(MPP),0.022," 25-29,42-46,63-67,91-95", 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
831, NP_001229698 GeneID:25902 MTHFD1L,0.995, Possessing mitochondrial presequence, 31(MPP),0.258, , 8-17-high, -, -, -, -, -, 8-13, -, -, -, 7-12, -, -, -, -, 
832, NP_060379 GeneID:55005 RMND1,0.957, Possessing mitochondrial presequence, 24(MPP),0.208," 5-9,25-29", 1-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
833, NP_001258866 GeneID:55005 RMND1,0, No mitochondrial presequence, 35(MPP),-0.114," 74-78,77-81", 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
834, NP_061914 GeneID:54516 MTRF1L,0.998, Possessing mitochondrial presequence, 25(MPP),0.28," 9-13,67-71,92-96", 14-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
834, NP_061914 GeneID:54516 MTRF1L,0.998, Possessing mitochondrial presequence, 26(Icp55*),0.28," 9-13,67-71,92-96", 14-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
835, NP_001107656 GeneID:54516 MTRF1L,0.998, Possessing mitochondrial presequence, 25(MPP),0.28," 9-13,67-71,92-96", 14-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
835, NP_001107656 GeneID:54516 MTRF1L,0.998, Possessing mitochondrial presequence, 26(Icp55*),0.28," 9-13,67-71,92-96", 14-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
836, NP_116250 GeneID:84947 SERAC1,0.297, No mitochondrial presequence, 13(MPP),0.154, 55-59, 20-29-low, -, -, -, -, -, -, -, -, 9-14, -, 8-13, -, -, -, 
837, NP_001019637 GeneID:6648 SOD2,0.993, Possessing mitochondrial presequence, 24(MPP),0.125, 2-6, 2-13-high, -, -, -, -, -, -, -, -, -, -, -, 1-6, -, -, 
838, NP_001019636 GeneID:6648 SOD2,0.993, Possessing mitochondrial presequence, 24(MPP),0.125, 2-6, 2-13-high, -, -, -, -, -, -, -, -, -, -, -, 1-6, -, -, 
839, NP_000627 GeneID:6648 SOD2,0.993, Possessing mitochondrial presequence, 24(MPP),0.125, 2-6, 2-13-high, -, -, -, -, -, -, -, -, -, -, -, 1-6, -, -, 
840, NP_054880 GeneID:29074 MRPL18,0.769, Possessing mitochondrial presequence, 21(MPP),0.19, , 3-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
841, NP_057182 GeneID:51660 MPC1,0.063, No mitochondrial presequence, 69(MPP),0.058," 6-10,66-70", 5-14-high, -, -, -, -, -, -, -, -, 4-9, -, -, -, -, -, 
842, NP_001257808 GeneID:51660 MPC1,0.02, No mitochondrial presequence, 26(MPP),0.115, 23-27, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
843, NP_064695 GeneID:57016 AKR1B10,0.004, No mitochondrial presequence, 71(MPP),0.014," 31-35,76-80,89-93", 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
844, NP_001180242 GeneID:79783 SUGCT,0.618, Possessing mitochondrial presequence, 38(MPP),0.132," 12-16,56-60", 6-15-high, -, -, -, -, -, -, -, -, -, -, 15-20, -, -, -, 
845, NP_079004 GeneID:79783 SUGCT,0.619, Possessing mitochondrial presequence, 38(MPP),0.132," 12-16,56-60", 6-15-high, -, -, -, -, -, -, -, -, -, -, 15-20, -, -, -, 
846, NP_001180240 GeneID:79783 SUGCT,0.63, Possessing mitochondrial presequence, 38(MPP),0.132," 12-16,56-60", 6-15-high, -, -, -, -, -, -, -, -, -, -, 15-20, -, -, -, 
847, NP_001180241 GeneID:79783 SUGCT,0.609, Possessing mitochondrial presequence, 38(MPP),0.132," 12-16,56-60", 6-15-high, -, -, -, -, -, -, -, -, -, -, 15-20, -, -, -, 
848, NP_689914 GeneID:154664 ABCA13,0.142, No mitochondrial presequence, 84(MPP),0.071, , 12-22-high, -, -, -, -, -, -, 12-17, -, -, 11-16, -, -, -, -, 
848, NP_689914 GeneID:154664 ABCA13,0.142, No mitochondrial presequence, 85(Icp55*),0.071, , 12-22-high, -, -, -, -, -, -, 12-17, -, -, 11-16, -, -, -, -, 
849, NP_683682 GeneID:81554 WBSCR16,0.773, Possessing mitochondrial presequence, 37(MPP),0.189, 58-62, 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
850, NP_001231535 GeneID:83943 IMMP2L,0.039, No mitochondrial presequence, 33(MPP),0.121," 8-12,11-15,30-34,90-94", 7-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
851, NP_115938 GeneID:83943 IMMP2L,0.039, No mitochondrial presequence, 33(MPP),0.121," 8-12,11-15,30-34,90-94", 7-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
852, NP_689953 GeneID:11112 HIBADH,0.996, Possessing mitochondrial presequence, 35(MPP),0.171, 96-100, 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
853, NP_002038 GeneID:2617 GARS,0.187, No mitochondrial presequence, 35(MPP),0.2, 91-95, 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
853, NP_002038 GeneID:2617 GARS,0.187, No mitochondrial presequence, 36(Icp55*),0.2, 91-95, 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
854, NP_114403 GeneID:64951 MRPS24,0.922, Possessing mitochondrial presequence, 27(MPP),0.074," 24-28,58-62,92-96", 17-28-high, -, -, -, -, 24-29, -, -, -, -, -, -, -, -, -, 
854, NP_114403 GeneID:64951 MRPS24,0.922, Possessing mitochondrial presequence, 35(Oct1),0.074," 24-28,58-62,92-96", 17-28-high, -, -, -, -, 24-29, -, -, -, -, -, -, -, -, -, 
855, NP_001158508 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 39(MPP),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
855, NP_001158508 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 40(Icp55*),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
856, NP_002532 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 39(MPP),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
856, NP_002532 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 40(Icp55*),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
857, NP_001003941 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 39(MPP),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
857, NP_001003941 GeneID:4967 OGDH,0.996, Possessing mitochondrial presequence, 40(Icp55*),0.179, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
858, NP_001153682 GeneID:10165 SLC25A13,0.187, No mitochondrial presequence, 44(MPP),0.045," 3-7,21-25,41-45", 17-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
859, NP_055066 GeneID:10165 SLC25A13,0.188, No mitochondrial presequence, 44(MPP),0.045," 3-7,21-25,41-45", 17-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
860, NP_056538 GeneID:50640 PNPLA8,0.006, No mitochondrial presequence, 49(MPP),0.122, , 7-16-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
860, NP_056538 GeneID:50640 PNPLA8,0.006, No mitochondrial presequence, 57(Oct1),0.122, , 7-16-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
861, NP_001242937 GeneID:50640 PNPLA8,0.006, No mitochondrial presequence, 49(MPP),0.122, , 7-16-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
